Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
33061262,0000011E,FALSE,Rx,0,8,C7,7,0,0,0,0,0,0
33061513,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
33061747,779,FALSE,Rx,0,8,10,18,62,2B,F0,0,0,2B
33061981,000000A7,FALSE,Rx,0,8,13,9E,A0,81,F9,19,58,3E
33062232,0000031B,FALSE,Rx,0,8,CC,2,0,0,0,0,0,0
33062465,000000A8,FALSE,Rx,0,8,A2,5E,9E,68,83,64,58,0E
33062987,120,FALSE,Rx,0,8,59,7,0,0,1,4,FF,1
33063441,121,FALSE,Rx,0,8,7C,7,0,80,39,59,7E,FE
33063692,117,FALSE,Rx,0,8,88,7,0,40,68,0,0,FF
33063926,0000070F,FALSE,Rx,0,8,30,20,0,AA,AA,AA,AA,AA
33064650,381,FALSE,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,4F
33064918,382,FALSE,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,4F
33065152,86,FALSE,Rx,0,8,D4,0,1,0,0,0,0,0
33065405,0000009F,FALSE,Rx,0,8,74,30,0,0,0,9,80,40
33065638,0000032A,FALSE,Rx,0,8,3E,4,0,0,48,2,0,0
33065990,108,FALSE,Rx,0,8,FE,18,34,D0,63,8C,0,0
33066224,396,FALSE,Rx,0,8,1D,0A,0,12,0,0,0,0
33066509,17F00072,TRUE,Rx,0,8,0,48,0,0,0,0,0,0
33069173,0000030B,FALSE,Rx,0,8,10,26,2,0,0C,0,0,24
33069423,365,FALSE,Rx,0,8,C0,6,12,0,8A,2,A8,7A
33070131,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
33070365,779,FALSE,Rx,0,8,21,F1,C1,5E,2B,F3,0,E9
33070599,000000FD,FALSE,Rx,0,8,9F,D7,1F,80,0,0,0,0
33070850,104,FALSE,Rx,0,8,1C,37,A6,0,E6,0,0,31
33071084,116,FALSE,Rx,0,8,8D,7,1,4,0,40,0,FF
33071334,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
33071890,000000A7,FALSE,Rx,0,8,CD,9F,A0,81,F9,19,58,3E
33072124,000000A8,FALSE,Rx,0,8,D0,5F,7E,28,83,64,50,0E
33075036,0000011D,FALSE,Rx,0,8,E8,9,0,C8,0,0,0,0
33075286,86,FALSE,Rx,0,8,B0,1,1,0,0,0,0,0
33075537,0000009F,FALSE,Rx,0,8,10,31,0,0,0,9,80,40
33076211,1B000010,TRUE,Rx,0,8,10,0,44,5,89,0,0,0
33077401,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
33080025,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
33080275,101,FALSE,Rx,0,8,17,8,7E,0F,82,0A,40,0
33080525,106,FALSE,Rx,0,8,34,88,FE,4,0,0,FC,30
33080776,0000011E,FALSE,Rx,0,8,85,8,0,0,0,0,0,0
33081027,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
33081634,779,FALSE,Rx,0,8,22,2B,E6,6,1B,2B,E7,0C
33081868,000000A7,FALSE,Rx,0,8,4,90,A0,81,F9,19,58,3E
33082101,000000A8,FALSE,Rx,0,8,5D,50,7E,68,83,64,44,0E
33082776,0000011B,FALSE,Rx,0,8,0,20,0,0,0,0,0,0
33083230,120,FALSE,Rx,0,8,0,8,0,0,1,4,FF,1
33083481,121,FALSE,Rx,0,8,BF,8,0,80,39,59,7E,FE
33083731,117,FALSE,Rx,0,8,CA,8,0,40,68,0,0,FF
33084660,391,FALSE,Rx,0,8,10,72,23,3B,0,25,0,62
33084944,000003BE,FALSE,Rx,0,8,2F,1A,E6,51,88,80,0,80
33085178,86,FALSE,Rx,0,8,1C,2,1,0,0,0,0,0
33085429,0000009F,FALSE,Rx,0,8,BC,32,0,0,0,9,80,40
33085697,640,FALSE,Rx,0,8,A0,59,57,A5,80,A0,59,1
33086438,0000065F,FALSE,Rx,0,8,2E,20,0,0,0,0,34,84
33086706,670,FALSE,Rx,0,8,19,10,0,0,0,9,0,8C
33089337,000000AD,FALSE,Rx,0,8,CE,E6,BF,FF,57,20,0,20
33090164,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
33090414,000000FD,FALSE,Rx,0,8,58,D8,1F,80,0,0,0,0
33090647,779,FALSE,Rx,0,8,23,2B,E9,11,0,AA,AA,AA
33090881,104,FALSE,Rx,0,8,5E,38,A6,0,E6,0,0,31
33091115,108,FALSE,Rx,0,8,9A,19,34,D0,63,8C,0,0
33091366,116,FALSE,Rx,0,8,CF,8,1,4,0,40,0,FF
33091617,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
33091850,000000A7,FALSE,Rx,0,8,D6,A1,E0,81,F9,1D,58,3E
33092084,392,FALSE,Rx,0,8,D3,21,FE,FE,FE,0,0,4
33092318,000000A8,FALSE,Rx,0,8,21,51,9E,68,83,64,38,0E
33092552,0000070F,FALSE,Rx,0,8,10,0D,22,2B,F0,2B,F1,2B
33095040,0000011D,FALSE,Rx,0,8,44,0A,0,C8,0,0,0,0
33095290,86,FALSE,Rx,0,8,78,3,1,0,0,0,0,0
33095524,0000009F,FALSE,Rx,0,8,D8,33,0,0,0,9,80,40
33095809,000003C0,FALSE,Rx,0,4,4B,5,3,0,0,0,0,0
33097354,118,FALSE,Rx,0,4,0,0C,0,12,0,0,0,0
33097603,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
33099755,130,FALSE,Rx,0,8,AF,82,1,0,8,0,4,0
33100091,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
33100342,101,FALSE,Rx,0,8,83,9,7E,0F,82,9,40,0
33100576,106,FALSE,Rx,0,8,5E,89,FE,4,0,0,FD,30
33100809,0000011E,FALSE,Rx,0,8,E1,9,0,0,0,0,0,0
33101059,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
33101310,000002B7,FALSE,Rx,0,8,91,7,0,0,0,0,0,FE
33101561,000001AB,FALSE,Rx,0,8,44,4,0,2,0,0,5,0
33101778,779,FALSE,Rx,0,8,30,0F,0A,AA,AA,AA,AA,AA
33101944,0000030D,FALSE,Rx,0,4,4,0,0,0,0,0,0,0
33102176,000000A7,FALSE,Rx,0,8,75,A2,20,82,F9,1D,58,3E
33102427,000000A8,FALSE,Rx,0,8,85,52,9E,68,83,64,34,0E
33103034,120,FALSE,Rx,0,8,56,9,0,0,1,4,FF,1
33103522,121,FALSE,Rx,0,8,7,9,0,40,39,59,7E,FE
33103755,0000070F,FALSE,Rx,0,8,21,F3,2B,E6,2B,E7,2B,E9
33103989,117,FALSE,Rx,0,8,AE,9,0,40,68,0,0,FF
33104697,0000048E,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
33104965,497,FALSE,Rx,0,8,0,0,0,0,46,44,0,20
33105199,86,FALSE,Rx,0,8,6B,4,1,0,0,0,0,0
33105433,0000009F,FALSE,Rx,0,8,CB,34,0,0,0,9,80,40
33105683,0000054B,FALSE,Rx,0,8,0,0,0,0,0,0,0,24
33106002,17F0000A,TRUE,Rx,0,8,0,0A,0,0,0,0,0,0
33109971,17330A10,TRUE,Rx,0,5,C0,C5,C0,0,0,0,0,0
33110205,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
33110438,000006B4,FALSE,Rx,0,8,0,AA,AA,AA,AA,57,41,55
33110690,000000FD,FALSE,Rx,0,8,6A,D9,1F,80,0,0,0,0
33110925,40,FALSE,Rx,0,8,46,8,0,44,C1,0,0,0
33111159,104,FALSE,Rx,0,8,3A,39,A6,0,E6,0,0,31
33111409,116,FALSE,Rx,0,8,AB,9,1,4,0,40,0,FF
33111660,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
33111910,0000018C,FALSE,Rx,0,8,0,20,59,0,0,0,0,0
33112144,000000A7,FALSE,Rx,0,8,DF,A3,20,82,F9,21,58,3E
33112378,000001A2,FALSE,Rx,0,8,F9,8,10,0,E1,6,60,0E
33112595,000000A8,FALSE,Rx,0,8,BD,53,9E,A8,83,64,2C,0E
33112845,0000031B,FALSE,Rx,0,8,A0,3,0,0,0,0,0,0
33113096,520,FALSE,Rx,0,8,D2,8,0,8,0,0A,0,0A
33113364,17330710,TRUE,Rx,0,8,31,C2,3,1,7,0,4,2
33113666,1B000013,TRUE,Rx,0,8,13,0,4,1,1,0,0,0
33115035,0000032A,FALSE,Rx,0,8,5A,5,0,0,48,2,0,0
33115286,86,FALSE,Rx,0,8,0F,5,1,0,0,0,0,0
33115519,0000009F,FALSE,Rx,0,8,AF,35,0,0,0,9,80,40
33115770,0000011D,FALSE,Rx,0,8,20,0B,0,C8,0,0,0,0
33116004,108,FALSE,Rx,0,8,36,1A,34,D0,63,8C,0,0
33117380,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
33118393,395,FALSE,Rx,0,8,14,4,40,0,96,67,7A,1C
33119186,0000030B,FALSE,Rx,0,8,10,27,2,0,0C,0,0,24
33119420,365,FALSE,Rx,0,8,C0,6,12,0,8A,2,A8,7A
33120111,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
33120362,101,FALSE,Rx,0,8,6A,0A,7E,0F,82,0B,40,0
33120612,106,FALSE,Rx,0,8,FC,8A,FE,4,0,0,FC,30
33120863,0000011E,FALSE,Rx,0,8,4D,0A,0,0,0,0,0,0
33121114,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
33121602,779,FALSE,Rx,0,8,10,18,62,2B,F0,0,0,2B
33121887,000000A7,FALSE,Rx,0,8,E5,A4,20,82,F9,21,58,3E
33122120,000000A8,FALSE,Rx,0,8,29,54,9E,A8,83,64,28,0E
33122489,0000070F,FALSE,Rx,0,8,30,20,0,AA,AA,AA,AA,AA
33123045,120,FALSE,Rx,0,8,8D,0A,0,0,1,4,FF,1
33123296,121,FALSE,Rx,0,8,62,0A,0,40,39,59,7E,FE
33123581,117,FALSE,Rx,0,8,2,0A,0,40,68,0,0,FF
33125035,0000009F,FALSE,Rx,0,8,3,36,0,0,0,9,80,40
33125285,86,FALSE,Rx,0,8,A3,6,1,0,0,0,0,0
33130068,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
33130302,779,FALSE,Rx,0,8,21,F1,C1,5E,2B,F3,0,E9
33130553,000000FD,FALSE,Rx,0,8,26,DA,1F,80,0,0,0,0
33130786,104,FALSE,Rx,0,8,96,3A,A6,0,E6,0,0,31
33131036,116,FALSE,Rx,0,8,7,0A,1,4,0,40,0,FF
33131287,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
33131843,000000A7,FALSE,Rx,0,8,9E,A5,20,82,F9,21,58,3E
33132077,000000A8,FALSE,Rx,0,8,33,55,9E,A8,83,64,20,0E
33133565,3.00E+05,FALSE,Rx,0,8,E1,1E,0,0,0,0,0,0
33134476,000003C8,FALSE,Rx,0,8,0,0,54,24,2,50,1,51
33135049,0000011D,FALSE,Rx,0,8,33,0C,0,C8,0,0,0,0
33135300,86,FALSE,Rx,0,8,C7,7,1,0,0,0,0,0
33135534,0000009F,FALSE,Rx,0,8,67,37,0,0,0,9,80,40
33137384,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
33139329,000000AD,FALSE,Rx,0,8,7E,EB,BF,FF,8B,20,0,10
33139733,380,FALSE,Rx,0,8,E0,4,40,0,10,0,0,FF
33140052,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
33140303,101,FALSE,Rx,0,8,C1,0B,7E,0F,82,0D,40,0
33140553,106,FALSE,Rx,0,8,98,8B,FE,4,0,0,FC,30
33140803,0000011E,FALSE,Rx,0,8,29,0B,0,0,0,0,0,0
33141037,108,FALSE,Rx,0,8,52,1B,34,D0,63,8C,0,0
33141288,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
33141607,779,FALSE,Rx,0,8,22,2B,E6,4,EA,2B,E7,0C
33141840,000000A7,FALSE,Rx,0,8,14,A6,60,82,F9,21,58,3E
33142073,000000A8,FALSE,Rx,0,8,41,56,9E,E8,83,64,18,0E
33142985,120,FALSE,Rx,0,8,21,0B,0,0,1,4,FF,1
33143474,121,FALSE,Rx,0,8,C9,0B,0,40,39,59,7E,FE
33143708,117,FALSE,Rx,0,8,66,0B,0,40,68,0,0,FF
33144619,381,FALSE,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,5F
33144886,382,FALSE,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,5F
33145120,86,FALSE,Rx,0,8,85,8,1,0,0,0,0,0
33145371,0000009F,FALSE,Rx,0,8,25,38,0,0,0,9,80,40
33149344,000003DB,FALSE,Rx,0,8,50,80,0,0,5,10,1,78
33150119,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
33150336,779,FALSE,Rx,0,8,23,2B,E9,12,0,AA,AA,AA
33150587,000000FD,FALSE,Rx,0,8,9,DB,1F,80,0,0,0,0
33150821,104,FALSE,Rx,0,8,F2,3B,A6,0,E6,0,0,31
33151072,116,FALSE,Rx,0,8,63,0B,1,4,0,40,0,FF
33151322,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
33151487,0000030D,FALSE,Rx,0,4,4,0,0,0,0,0,0,0
33151737,000002B7,FALSE,Rx,0,8,43,8,0,0,0,0,0,FE
33151972,0000070F,FALSE,Rx,0,8,10,0D,22,2B,F0,2B,F1,2B
33152206,000000A7,FALSE,Rx,0,8,9D,A7,60,82,F9,21,58,3E
33152439,000000A8,FALSE,Rx,0,8,8C,57,9E,E8,83,64,0C,0E
33155028,0000011D,FALSE,Rx,0,8,57,0D,0,C8,0,0,0,0
33155279,86,FALSE,Rx,0,8,E1,9,1,0,0,0,0,0
33155513,0000009F,FALSE,Rx,0,8,41,39,0,0,0,9,80,40
33157398,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
33160038,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
33160288,101,FALSE,Rx,0,8,67,0C,7E,0F,82,0C,40,0
33160540,40,FALSE,Rx,0,8,22,9,0,44,C1,0,0,0
33160774,106,FALSE,Rx,0,8,8B,8C,FE,4,0,0,FC,30
33161024,0000011E,FALSE,Rx,0,8,3A,0C,0,0,0,0,0,0
33161275,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
33161525,0000031B,FALSE,Rx,0,8,BC,4,0,0,0,0,0,0
33161759,779,FALSE,Rx,0,8,30,0F,0A,AA,AA,AA,AA,AA
33161993,000000A7,FALSE,Rx,0,8,55,A8,60,82,F9,25,68,3E
33162244,000000A8,FALSE,Rx,0,8,5F,68,9E,E8,83,64,8,0E
33162765,120,FALSE,Rx,0,8,FB,0C,0,0,1,4,FF,1
33163033,121,FALSE,Rx,0,8,0C,0C,0,40,39,59,7E,FE
33163521,117,FALSE,Rx,0,8,75,0C,0,40,68,0,0,FF
33164230,0000070F,FALSE,Rx,0,8,21,F3,2B,E6,2B,E7,2B,E9
33165040,0000032A,FALSE,Rx,0,8,F6,6,0,0,48,2,0,0
33165273,86,FALSE,Rx,0,8,4D,0A,1,0,0,0,0,0
33165523,0000009F,FALSE,Rx,0,8,ED,3A,0,0,0,9,80,40
33165978,108,FALSE,Rx,0,8,41,1C,34,D0,63,8C,0,0
33166212,396,FALSE,Rx,0,8,79,0B,0,12,0,0,0,0
33169317,0000030B,FALSE,Rx,0,8,10,28,2,0,0C,0,0,24
33169567,365,FALSE,Rx,0,8,C0,6,12,0,8A,2,A8,7A
33170122,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
33170373,000000FD,FALSE,Rx,0,8,90,DC,1F,80,0,0,0,0
33170624,104,FALSE,Rx,0,8,E1,3C,A6,0,E6,0,0,31
33170875,116,FALSE,Rx,0,8,70,0C,1,4,0,40,0,FF
33171126,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
33171647,000000A7,FALSE,Rx,0,8,79,A9,A0,82,FA,25,58,3E
33171898,000000A8,FALSE,Rx,0,8,AC,59,9E,E8,83,64,4,0E
33175047,0000011D,FALSE,Rx,0,8,FB,0E,0,C8,0,0,0,0
33175281,86,FALSE,Rx,0,8,29,0B,1,0,0,0,0,0
33175515,0000009F,FALSE,Rx,0,8,89,3B,0,0,0,9,80,40
33177365,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
33180022,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
33180273,101,FALSE,Rx,0,8,3,0D,7E,0F,82,0C,40,0
33180524,106,FALSE,Rx,0,8,E1,8D,FE,4,0,0,FD,30
33180775,0000011E,FALSE,Rx,0,8,5E,0D,0,0,0,0,0,0
33181025,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
33181581,779,FALSE,Rx,0,8,10,18,62,2B,F0,0,0,2B
33181984,000000A7,FALSE,Rx,0,8,CE,AA,A0,82,FA,29,58,3E
33182218,000000A8,FALSE,Rx,0,8,BE,5A,9E,28,84,64,0,0E
33182604,0000070F,FALSE,Rx,0,8,30,20,0,AA,AA,AA,AA,AA
33182855,0000011B,FALSE,Rx,0,8,0,20,0,0,0,0,0,0
33183207,120,FALSE,Rx,0,8,4B,0D,0,0,1,4,FF,1
33183475,121,FALSE,Rx,0,8,1F,0D,0,40,39,59,7E,FE
33183726,117,FALSE,Rx,0,8,11,0D,0,40,68,0,0,FF
33184468,391,FALSE,Rx,0,8,11,72,22,3F,0,25,0,62
33184718,000003BE,FALSE,Rx,0,8,59,1B,E6,51,88,80,0,80
33185037,0000009F,FALSE,Rx,0,8,9A,3C,0,0,0,9,80,40
33185288,86,FALSE,Rx,0,8,3A,0C,1,0,0,0,0,0
33189325,000000AD,FALSE,Rx,0,8,74,E0,BF,FF,8B,20,0,10
33190152,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
33190385,779,FALSE,Rx,0,8,21,F1,C1,5E,2B,F3,0,E9
33190619,000000FD,FALSE,Rx,0,8,19,DD,1F,80,0,0,0,0
33190870,104,FALSE,Rx,0,8,85,3D,A6,0,E6,0,0,31
33191104,108,FALSE,Rx,0,8,25,1D,34,D0,63,8C,0,0
33191337,116,FALSE,Rx,0,8,14,0D,1,4,0,40,0,FF
33191588,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
33191822,000000A7,FALSE,Rx,0,8,AF,AB,A0,82,FA,29,68,3E
33192072,392,FALSE,Rx,0,8,7F,22,FE,FE,FE,0,0,4
33192306,000000A8,FALSE,Rx,0,8,D5,6B,9E,28,84,64,FC,0D
33195031,0000011D,FALSE,Rx,0,8,9F,0F,0,C8,0,0,0,0
33195282,86,FALSE,Rx,0,8,5E,0D,1,0,0,0,0,0
33195533,0000009F,FALSE,Rx,0,8,FE,3D,0,0,0,9,80,40
33195817,000003C0,FALSE,Rx,0,4,BB,6,3,0,0,0,0,0
33197288,118,FALSE,Rx,0,4,0,0D,0,12,0,0,0,0
33197544,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
33197743,584,FALSE,Rx,0,6,3C,0B,0,0,0,0,0,0
33198061,000005F0,FALSE,Rx,0,8,56,0,44,0,0,57,0,0
33200078,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
33200329,101,FALSE,Rx,0,8,64,0E,7E,0F,82,7,40,0
33200562,106,FALSE,Rx,0,8,43,8E,FE,4,0,0,FC,30
33200813,0000011E,FALSE,Rx,0,8,F2,0E,0,0,0,0,0,0
33201064,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
33201315,000002B7,FALSE,Rx,0,8,2C,9,0,0,0,0,0,FE
33201481,0000030D,FALSE,Rx,0,4,4,0,0,0,0,0,0,0
33201713,779,FALSE,Rx,0,8,22,2B,E6,4,85,2B,E7,0D
33202031,000000A7,FALSE,Rx,0,8,10,AC,A0,82,FA,29,68,3E
33202265,000000A8,FALSE,Rx,0,8,F3,6C,9E,28,84,64,F8,0D
33202976,120,FALSE,Rx,0,8,20,0E,0,0,1,4,FF,1
33203430,121,FALSE,Rx,0,8,8C,0E,0,40,39,59,7E,FE
33203681,117,FALSE,Rx,0,8,BD,0E,0,40,68,0,0,FF
33204677,0000048E,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
33204945,497,FALSE,Rx,0,8,0,0,0,0,46,44,0,20
33205196,86,FALSE,Rx,0,8,F2,0E,1,0,0,0,0,0
33205430,0000009F,FALSE,Rx,0,8,52,3E,0,0,0,9,80,40
33210077,40,FALSE,Rx,0,8,8E,0A,0,44,C1,0,0,0
33210327,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
33210561,779,FALSE,Rx,0,8,23,2B,E9,12,0,AA,AA,AA
33210796,000000FD,FALSE,Rx,0,8,E6,DE,1F,80,0,0,0,0
33211047,104,FALSE,Rx,0,8,29,3E,A6,0,E6,0,0,31
33211281,116,FALSE,Rx,0,8,B8,0E,1,4,0,40,0,FF
33211531,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
33211782,0000018C,FALSE,Rx,0,8,0,20,59,0,0,0,0,0
33212016,0000070F,FALSE,Rx,0,8,10,0D,22,2B,F0,2B,F1,2B
33212250,000000A7,FALSE,Rx,0,8,42,BD,A0,82,FA,29,68,3E
33212500,0000031B,FALSE,Rx,0,8,51,5,0,0,0,0,0,0
33212733,000000A8,FALSE,Rx,0,8,DD,6D,9E,E8,83,64,F4,0D
33214984,0000032A,FALSE,Rx,0,8,92,7,0,0,48,2,0,0
33215235,86,FALSE,Rx,0,8,96,0F,1,0,0,0,0,0
33215469,0000009F,FALSE,Rx,0,8,36,3F,0,0,0,9,80,40
33215718,0000011D,FALSE,Rx,0,8,DD,0,0,C8,0,0,0,0
33215990,108,FALSE,Rx,0,8,89,1E,34,D0,63,8C,0,0
33217366,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
33217939,668,FALSE,Rx,0,8,82,6,0,48,0,7,76,1
33218326,395,FALSE,Rx,0,8,14,5,40,0,96,67,7A,1C
33219186,0000030B,FALSE,Rx,0,8,10,29,2,0,0C,0,0,24
33219437,365,FALSE,Rx,0,8,C0,6,12,0,8A,2,A8,7A
33219772,380,FALSE,Rx,0,8,84,5,40,0,10,0,0,FF
33220091,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
33220342,101,FALSE,Rx,0,8,41,0F,7E,0F,82,8,40,0
33220592,106,FALSE,Rx,0,8,27,8F,FE,4,0,0,FC,30
33220843,0000011E,FALSE,Rx,0,8,96,0F,0,0,0,0,0,0
33221094,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
33221599,779,FALSE,Rx,0,8,30,0F,0A,AA,AA,AA,AA,AA
33221935,000000A7,FALSE,Rx,0,8,D0,BE,E0,82,FA,29,68,3E
33222168,000000A8,FALSE,Rx,0,8,6F,6E,9E,E8,83,64,F4,0D
33222859,120,FALSE,Rx,0,8,F5,0F,0,0,1,4,FF,1
33223110,121,FALSE,Rx,0,8,3A,0F,0,40,39,59,7E,FE
33223513,0000070F,FALSE,Rx,0,8,21,F3,2B,E6,2B,E7,2B,E9
33223747,117,FALSE,Rx,0,8,D9,0F,0,40,68,0,0,FF
33224337,000006B2,FALSE,Rx,0,8,30,4D,58,A2,89,58,3F,37
33224621,381,FALSE,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,6F
33224889,382,FALSE,Rx,0,8,FF,FF,FF,FF,FF,FF,FF,6F
33225123,86,FALSE,Rx,0,8,D4,0,1,0,0,0,0,0
33225374,0000009F,FALSE,Rx,0,8,74,30,0,0,0,9,80,40
33230088,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
33230338,000000FD,FALSE,Rx,0,8,71,DF,1F,80,0,0,0,0
33230589,104,FALSE,Rx,0,8,4D,3F,A6,0,E6,0,0,31
33230823,116,FALSE,Rx,0,8,DC,0F,1,4,0,40,0,FF
33231074,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
33231911,000000A7,FALSE,Rx,0,8,AC,BF,E0,82,FB,29,58,3E
33232161,000000A8,FALSE,Rx,0,8,29,5F,9E,E8,83,64,F4,0D
33233616,1B000012,TRUE,Rx,0,8,12,0,4,1,11,0,0,0
33233867,3.00E+05,FALSE,Rx,0,8,D1,1F,0,0,0,0,0,0
33234440,000003C8,FALSE,Rx,0,8,0,0,54,24,2,50,1,51
33235063,0000011D,FALSE,Rx,0,8,B9,1,0,C8,0,0,0,0
33235313,86,FALSE,Rx,0,8,B0,1,1,0,0,0,0,0
33235547,0000009F,FALSE,Rx,0,8,10,31,0,0,0,9,80,40
33235849,17F00012,TRUE,Rx,0,8,20,12,0,0,0,0,0,0
33237734,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
33239340,000000AD,FALSE,Rx,0,8,48,E5,BF,FF,8B,20,0,10
33240082,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
33240333,101,FALSE,Rx,0,8,CC,0,7E,0F,82,0E,40,0
33240584,106,FALSE,Rx,0,8,65,80,FE,4,0,0,FC,30
33240834,0000011E,FALSE,Rx,0,8,D4,0,0,0,0,0,0,0
33241068,108,FALSE,Rx,0,8,ED,1F,34,D0,63,8C,0,0
33241301,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
33241891,000000A7,FALSE,Rx,0,8,EF,B0,E0,82,FB,2D,58,3E
33242125,779,FALSE,Rx,0,8,10,18,62,2B,F0,0,0,2B
33242359,000000A8,FALSE,Rx,0,8,41,50,9E,E8,83,64,F4,0D
33242982,0000070F,FALSE,Rx,0,8,30,20,0,AA,AA,AA,AA,AA
33243283,120,FALSE,Rx,0,8,3F,0,0,0,1,4,FF,1
33243534,117,FALSE,Rx,0,8,9B,0,0,40,68,0,0,FF
33243785,121,FALSE,Rx,0,8,F4,0,0,40,39,59,7E,FE
33245036,0000009F,FALSE,Rx,0,8,BC,32,0,0,0,9,80,40
33245270,86,FALSE,Rx,0,8,1C,2,1,0,0,0,0,0
33249362,000003DB,FALSE,Rx,0,8,50,80,0,0,5,10,1,78
33250121,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
33250372,000000FD,FALSE,Rx,0,8,0B,D0,1F,80,0,0,0,0
33250606,104,FALSE,Rx,0,8,0F,30,A6,0,E6,0,0,31
33250839,779,FALSE,Rx,0,8,21,F1,C1,5E,2B,F3,0,E9
33251090,116,FALSE,Rx,0,8,9E,0,1,4,0,40,0,FF
33251340,000002B7,FALSE,Rx,0,8,22,0A,0,0,0,0,0,FE
33251574,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
33251808,000000A7,FALSE,Rx,0,8,67,B1,E0,82,FB,2D,58,3E
33251974,0000030D,FALSE,Rx,0,4,4,0,0,0,0,0,0,0
33252206,000000A8,FALSE,Rx,0,8,3B,51,9E,E8,83,64,F4,0D
33255034,0000011D,FALSE,Rx,0,8,15,2,0,C8,0,0,0,0
33255285,86,FALSE,Rx,0,8,78,3,1,0,0,0,0,0
33255519,0000009F,FALSE,Rx,0,8,D8,33,0,0,0,9,80,40
33257742,134,FALSE,Rx,0,8,0,0,0,0,0,40,1F,7D
33259331,000003EC,FALSE,Rx,0,8,E1,0,0,0,0,0,1,0
33260056,000000B2,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
33260308,40,FALSE,Rx,0,8,EA,0B,0,44,C1,0,0,0
33260542,101,FALSE,Rx,0,8,ED,1,7E,0F,82,0C,40,0
33260792,106,FALSE,Rx,0,8,1,81,FE,4,0,0,FC,30
33261042,0000011E,FALSE,Rx,0,8,B0,1,0,0,0,0,0,0
33261293,135,FALSE,Rx,0,8,0,C0,0,0,0,0,0,0
33261544,0000031B,FALSE,Rx,0,8,31,6,0,0,0,0,0,0
