Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
130513135,00000086,false,Rx,0,8,5E,06,27,00,00,00,00,00,
130513151,000000A7,false,Rx,0,8,BB,A5,3F,00,FA,03,00,00,
130513362,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130519447,000000A8,false,Rx,0,8,D4,D5,BF,3F,00,00,00,00,
130519475,000000FD,false,Rx,0,8,09,DB,1F,80,00,00,00,00,
130519489,00000104,false,Rx,0,8,F2,3B,A6,00,E6,00,00,31,
130519502,00000116,false,Rx,0,8,25,0B,01,04,00,00,00,AF,
130519515,0000030D,false,Rx,0,4,00,00,00,00,00,00,00,00,
130519528,0000011D,false,Rx,0,8,8A,0C,00,00,00,00,00,00,
130519541,00000086,false,Rx,0,8,3A,07,27,00,00,00,00,00,
130519554,0000009F,false,Rx,0,8,C1,37,17,00,01,00,00,40,
130525819,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130525842,000000A7,false,Rx,0,8,28,A6,3F,00,FA,03,00,00,
130525856,000000A8,false,Rx,0,8,E4,D6,BF,3F,00,00,00,00,
130525869,00000101,false,Rx,0,8,2C,7C,7F,00,A2,00,00,00,
130525882,00000106,false,Rx,0,8,B8,8C,64,00,02,04,E5,00,
130525895,00000120,false,Rx,0,8,52,0B,00,01,00,00,FF,01,
130525908,0000011E,false,Rx,0,8,51,0C,00,00,00,00,E0,FF,
130525921,00000121,false,Rx,0,8,97,0B,00,00,10,66,7E,90,
130538616,0000009F,false,Rx,0,8,83,38,17,00,01,00,00,40,
130538766,00000086,false,Rx,0,8,78,08,27,00,00,00,00,00,
130538807,000003C0,false,Rx,0,4,59,05,00,00,00,00,00,00,
130538820,00000584,false,Rx,0,6,C2,03,00,00,00,00,00,00,
130538833,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130538846,000000A7,false,Rx,0,8,A1,A7,3F,00,FA,03,00,00,
130538859,000000A8,false,Rx,0,8,F1,D7,BF,3F,00,00,00,00,
130538872,000000FD,false,Rx,0,8,90,DC,1F,80,00,00,00,00,
130549295,0000030B,false,Rx,0,8,10,0C,00,00,08,00,00,00,
130549320,000000A7,false,Rx,0,8,EC,A8,3F,00,FA,03,00,00,
130552563,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130552691,000000A8,false,Rx,0,8,D3,D8,BF,3F,00,00,00,00,
130552705,00000101,false,Rx,0,8,48,7D,7F,00,A2,00,00,00,
130552718,00000120,false,Rx,0,8,88,0C,00,01,00,00,FF,01,
130552731,00000106,false,Rx,0,8,DC,8D,64,00,02,04,E5,00,
130552745,00000121,false,Rx,0,8,52,0C,00,00,10,66,7E,90,
130552758,0000011E,false,Rx,0,8,35,0D,00,00,00,00,E0,FF,
130552772,1B000010,true,Rx,0,8,10,00,01,05,2C,00,00,00,
130563308,00000086,false,Rx,0,8,B0,0A,27,00,00,00,00,00,
130564238,0000009F,false,Rx,0,8,4B,3A,17,00,01,00,00,40,
130564253,00000668,false,Rx,0,8,02,00,00,00,00,FF,00,00,
130564269,000000A7,false,Rx,0,8,3C,A9,3F,00,FA,03,00,00,
130564282,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
130564295,000000A8,false,Rx,0,8,A1,D9,BF,3F,00,00,00,00,
130564320,000000FD,false,Rx,0,8,19,DD,1F,80,00,00,00,00,
130569637,00000104,false,Rx,0,8,85,3D,A6,00,E6,00,00,31,
130569650,00000116,false,Rx,0,8,52,0D,01,04,00,00,00,AF,
130569663,00000392,false,Rx,0,8,35,22,00,00,00,00,00,04,
130569775,000003E5,false,Rx,0,8,A3,14,00,00,00,00,00,00,
130569789,0000011D,false,Rx,0,8,42,0E,00,00,00,00,00,00,
130569802,00000086,false,Rx,0,8,D4,0B,27,00,00,00,00,00,
130569815,0000009F,false,Rx,0,8,2F,3B,17,00,01,00,00,40,
130569828,000000A7,false,Rx,0,8,3A,AA,3F,00,FA,03,00,00,
130579820,00000391,false,Rx,0,8,00,37,29,00,00,28,00,02,
130579852,000003BE,false,Rx,0,8,4A,26,E3,01,0A,82,00,40,
130579865,000003EC,false,Rx,0,8,E7,00,00,00,00,00,00,00,
130579879,00000640,false,Rx,0,8,A0,53,14,58,7F,A0,19,00,
130579892,00000086,false,Rx,0,8,C7,0C,27,00,00,00,00,00,
130579905,0000009F,false,Rx,0,8,75,3C,17,00,01,15,00,40,
130579918,0000065F,false,Rx,0,8,00,30,00,00,00,00,2F,00,
130579931,00000670,false,Rx,0,8,20,08,00,00,37,03,00,98,
130589706,000000B1,false,Rx,0,8,44,24,00,00,00,00,00,00,
130589737,000003C8,false,Rx,0,8,00,00,54,24,00,12,00,48,
130589853,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
