Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
347866,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
356507,0000031B,false,Rx,0,8,7D,0F,00,00,00,74,11,00,
356538,1B000013,true,Rx,0,8,13,00,04,01,01,00,00,00,
356551,00000108,false,Rx,0,8,B8,19,D0,22,57,FE,00,00,
356565,00000396,false,Rx,0,8,D4,03,00,11,00,00,00,00,
356578,0000030B,false,Rx,0,8,10,07,02,00,08,00,00,00,
356591,0000011D,false,Rx,0,8,44,0A,00,C8,00,00,00,00,
356604,00000086,false,Rx,0,8,87,03,0E,00,00,00,00,00,
356617,0000009F,false,Rx,0,8,54,33,08,00,03,07,00,40,
367070,0000009F,false,Rx,0,8,47,34,08,00,03,07,00,40,
367099,00000086,false,Rx,0,8,94,04,0E,00,00,00,00,00,
367213,00000040,false,Rx,0,8,A9,08,00,00,C0,00,00,00,
367226,000000A7,false,Rx,0,8,0B,32,A0,80,FD,09,B8,3E,
367240,000000A8,false,Rx,0,8,A3,B2,1E,58,81,64,64,0D,
367253,0000012E,false,Rx,0,8,35,E5,7F,00,FE,00,C0,FF,
367266,00000120,false,Rx,0,8,56,09,00,00,01,04,FF,01,
367279,000000B2,false,Rx,0,8,00,00,00,00,00,00,00,00,
374806,00000116,false,Rx,0,8,A5,08,D2,4C,AE,C1,B1,FF,
374821,00000126,false,Rx,0,8,6A,3D,00,00,03,FE,07,00,
374834,000003EC,false,Rx,0,8,C1,00,00,00,00,08,01,00,
374847,0000011D,false,Rx,0,8,20,0B,00,C8,00,00,00,00,
374860,00000086,false,Rx,0,8,F0,05,0E,00,00,00,00,00,
374873,0000009F,false,Rx,0,8,23,35,08,00,03,07,00,40,
374887,00000117,false,Rx,0,8,40,05,00,40,68,00,00,FF,
374900,000000A7,false,Rx,0,8,8A,33,A0,80,FD,09,B8,3E,
383907,00000106,false,Rx,0,8,49,89,AD,04,08,00,F5,39,
383941,0000011E,false,Rx,0,8,E1,09,00,00,00,00,00,00,
