Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1530837,00000118,false,Rx,1,4,00,49,4C,00,00,00,00,00,
1540492,00000118,false,Rx,1,4,00,4A,4C,00,00,00,00,00,
1550786,00000118,false,Rx,1,4,00,4B,4C,00,00,00,00,00,
1551078,17F0000F,true,Rx,1,8,00,0F,00,00,00,00,00,80,
1555074,000005BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
1555184,0000054B,false,Rx,1,8,00,00,00,00,00,00,00,00,
1555290,000003DB,false,Rx,1,8,00,00,00,00,00,00,00,00,
1555390,000003C8,false,Rx,1,8,00,00,00,00,00,00,00,00,
1555502,000003BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
1555609,00000392,false,Rx,1,8,00,00,00,00,00,00,00,00,
1555705,0000018C,false,Rx,1,8,00,00,00,00,00,00,00,00,
1559768,00000700,false,Rx,0,8,02,3E,80,55,55,55,55,55,
1560506,00000118,false,Rx,1,4,00,4C,4C,00,00,00,00,00,
1570765,00000118,false,Rx,1,4,00,4D,4C,00,00,00,00,00,
1580464,00000118,false,Rx,1,4,00,4E,4C,00,00,00,00,00,
1590840,00000118,false,Rx,1,4,00,4F,4C,00,00,00,00,00,
1600429,00000118,false,Rx,1,4,00,40,4C,00,00,00,00,00,
1610756,00000118,false,Rx,1,4,00,41,4C,00,00,00,00,00,
1620413,00000118,false,Rx,1,4,00,42,4C,00,00,00,00,00,
1630850,00000118,false,Rx,1,4,00,43,4C,00,00,00,00,00,
1640835,00000118,false,Rx,1,4,00,44,4C,00,00,00,00,00,
1651105,00000118,false,Rx,1,4,00,45,4C,00,00,00,00,00,
1655083,000005BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
1655192,0000054B,false,Rx,1,8,00,00,00,00,00,00,00,00,
1655298,000003DB,false,Rx,1,8,00,00,00,00,00,00,00,00,
1655402,000003C8,false,Rx,1,8,00,00,00,00,00,00,00,00,
1655511,000003BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
1655617,00000392,false,Rx,1,8,00,00,00,00,00,00,00,00,
1655713,0000018C,false,Rx,1,8,00,00,00,00,00,00,00,00,
1660800,00000118,false,Rx,1,4,00,46,4C,00,00,00,00,00,
1671091,00000118,false,Rx,1,4,00,47,4C,00,00,00,00,00,
1680787,00000118,false,Rx,1,4,00,48,4C,00,00,00,00,00,
1691074,00000118,false,Rx,1,4,00,49,4C,00,00,00,00,00,
1701257,00000118,false,Rx,1,4,00,4A,4C,00,00,00,00,00,
1714393,00000118,false,Rx,1,4,00,4B,4C,00,00,00,00,00,
1721425,00000118,false,Rx,1,4,00,4C,4C,00,00,00,00,00,
1731378,00000118,false,Rx,1,4,00,4D,4C,00,00,00,00,00,
1741197,00000118,false,Rx,1,4,00,4E,4C,00,00,00,00,00,
1751377,00000118,false,Rx,1,4,00,4F,4C,00,00,00,00,00,
1755092,000005BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
1755196,0000054B,false,Rx,1,8,00,00,00,00,00,00,00,00,
1755306,000003DB,false,Rx,1,8,00,00,00,00,00,00,00,00,
1755411,000003C8,false,Rx,1,8,00,00,00,00,00,00,00,00,
1755519,000003BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
1755621,00000392,false,Rx,1,8,00,00,00,00,00,00,00,00,
1755721,0000018C,false,Rx,1,8,00,00,00,00,00,00,00,00,
1761181,00000118,false,Rx,1,4,00,40,4C,00,00,00,00,00,
1771352,00000118,false,Rx,1,4,00,41,4C,00,00,00,00,00,
1781169,00000118,false,Rx,1,4,00,42,4C,00,00,00,00,00,
1791328,00000118,false,Rx,1,4,00,43,4C,00,00,00,00,00,
1801171,00000118,false,Rx,1,4,00,44,4C,00,00,00,00,00,
1811309,00000118,false,Rx,1,4,00,45,4C,00,00,00,00,00,
1821154,00000118,false,Rx,1,4,00,46,4C,00,00,00,00,00,
1831294,00000118,false,Rx,1,4,00,47,4C,00,00,00,00,00,
1841120,00000118,false,Rx,1,4,00,48,4C,00,00,00,00,00,
1851697,00000118,false,Rx,1,4,00,49,4C,00,00,00,00,00,
1855085,000005BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
1855187,0000054B,false,Rx,1,8,00,00,00,00,00,00,00,00,
1855298,000003DB,false,Rx,1,8,00,00,00,00,00,00,00,00,
1855402,000003C8,false,Rx,1,8,00,00,00,00,00,00,00,00,
1855511,000003BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
1855612,00000392,false,Rx,1,8,00,00,00,00,00,00,00,00,
1855713,0000018C,false,Rx,1,8,00,00,00,00,00,00,00,00,
1861505,00000118,false,Rx,1,4,00,4A,4C,00,00,00,00,00,
1871685,00000118,false,Rx,1,4,00,4B,4C,00,00,00,00,00,
1881488,00000118,false,Rx,1,4,00,4C,4C,00,00,00,00,00,
1891648,00000118,false,Rx,1,4,00,4D,4C,00,00,00,00,00,
1901497,00000118,false,Rx,1,4,00,4E,4C,00,00,00,00,00,
1911638,00000118,false,Rx,1,4,00,4F,4C,00,00,00,00,00,
1921478,00000118,false,Rx,1,4,00,40,4C,00,00,00,00,00,
1931619,00000118,false,Rx,1,4,00,41,4C,00,00,00,00,00,
1941442,00000118,false,Rx,1,4,00,42,4C,00,00,00,00,00,
1941872,00000700,false,Rx,0,8,02,3E,80,55,55,55,55,55,
1951648,00000118,false,Rx,1,4,00,43,4C,00,00,00,00,00,
1955077,000005BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
1955185,0000054B,false,Rx,1,8,00,00,00,00,00,00,00,00,
1955292,000003DB,false,Rx,1,8,00,00,00,00,00,00,00,00,
1955396,000003C8,false,Rx,1,8,00,00,00,00,00,00,00,00,
1955503,000003BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
1955610,00000392,false,Rx,1,8,00,00,00,00,00,00,00,00,
1955906,0000018C,false,Rx,1,8,00,00,00,00,00,00,00,00,
1961429,00000118,false,Rx,1,4,00,44,4C,00,00,00,00,00,
1971606,00000118,false,Rx,1,4,00,45,4C,00,00,00,00,00,
1981411,00000118,false,Rx,1,4,00,46,4C,00,00,00,00,00,
1991574,00000118,false,Rx,1,4,00,47,4C,00,00,00,00,00,
2001418,00000118,false,Rx,1,4,00,48,4C,00,00,00,00,00,
2011557,00000118,false,Rx,1,4,00,49,4C,00,00,00,00,00,
2021401,00000118,false,Rx,1,4,00,4A,4C,00,00,00,00,00,
2031544,00000118,false,Rx,1,4,00,4B,4C,00,00,00,00,00,
2041366,00000118,false,Rx,1,4,00,4C,4C,00,00,00,00,00,
2051546,00000118,false,Rx,1,4,00,4D,4C,00,00,00,00,00,
2051841,17F0000F,true,Rx,1,8,00,0F,00,00,00,00,00,80,
2055074,000005BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
2055183,0000054B,false,Rx,1,8,00,00,00,00,00,00,00,00,
2055289,000003DB,false,Rx,1,8,00,00,00,00,00,00,00,00,
2055394,000003C8,false,Rx,1,8,00,00,00,00,00,00,00,00,
2055502,000003BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
2055603,00000392,false,Rx,1,8,00,00,00,00,00,00,00,00,
2055704,0000018C,false,Rx,1,8,00,00,00,00,00,00,00,00,
2061363,00000118,false,Rx,1,4,00,4E,4C,00,00,00,00,00,
2071532,00000118,false,Rx,1,4,00,4F,4C,00,00,00,00,00,
2081345,00000118,false,Rx,1,4,00,40,4C,00,00,00,00,00,
2091498,00000118,false,Rx,1,4,00,41,4C,00,00,00,00,00,
2101739,00000118,false,Rx,1,4,00,42,4C,00,00,00,00,00,
2111882,00000118,false,Rx,1,4,00,43,4C,00,00,00,00,00,
2121725,00000118,false,Rx,1,4,00,44,4C,00,00,00,00,00,
2131865,00000118,false,Rx,1,4,00,45,4C,00,00,00,00,00,
2141690,00000118,false,Rx,1,4,00,46,4C,00,00,00,00,00,
2151871,00000118,false,Rx,1,4,00,47,4C,00,00,00,00,00,
2155074,000005BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
2155183,0000054B,false,Rx,1,8,00,00,00,00,00,00,00,00,
2155290,000003DB,false,Rx,1,8,00,00,00,00,00,00,00,00,
2155394,000003C8,false,Rx,1,8,00,00,00,00,00,00,00,00,
2155502,000003BE,false,Rx,1,8,00,00,00,00,00,00,00,00,
2155603,00000392,false,Rx,1,8,00,00,00,00,00,00,00,00,
2155705,0000018C,false,Rx,1,8,00,00,00,00,00,00,00,00,
2162079,00000118,false,Rx,1,4,00,48,4C,00,00,00,00,00,
2172253,00000118,false,Rx,1,4,00,49,4C,00,00,00,00,00,
